fold,arch,init,train_condition,attacker_type,eval_split,eval_condition,seed,level,rank1,rank5,top1_sim,margin,p_top1,auc,tar_at_far_1pct,mean_sim_same,mean_sim_diff,n_pos_pairs,n_neg_pairs
1,densenet121,scratch,gs20,adaptive,test,gs20,1337,slice_level,0.9972869093375537,0.9997739091114628,0.9855141859099845,0.0008087669350350036,0.0006148144014184655,0.7973910361924976,0.3464812408749347,0.9445917692788359,0.8909417926712648,298628,884600
1,densenet121,scratch,gs20,adaptive,test,gs20,1337,subject_level,1.0,1.0,0.9990857022149222,0.007209264380591256,0.028648384873356136,0.9998876072167998,1.0,0.9990857022149222,0.9393638242475735,70,4830
1,densenet121,scratch,gs20,blind,train,raw,1337,slice_level,0.9978530140379851,0.999009083402147,0.9990139192337836,0.0003950504406142294,0.00021857869031056179,0.8780727109885463,0.4785733698009125,0.9929587473994862,0.9800512640691316,172939,1211000
1,densenet121,scratch,gs20,blind,train,raw,1337,subject_level,1.0,1.0,0.999755981011628,0.0018799898311563207,0.005434369179525526,0.9999412285877551,0.995475113122172,0.999755981011628,0.9865303943047843,221,48620
1,densenet121,scratch,gs20,blind,test,raw,1337,slice_level,0.9997739091114628,1.0,0.9992142019702006,0.00022670507377126005,0.0002983185614285712,0.8426190803447318,0.44424836251121796,0.9910757587585292,0.9792317165043217,298628,884600
1,densenet121,scratch,gs20,blind,test,raw,1337,subject_level,1.0,1.0,0.9998744734695979,0.0026434123516082763,0.017013045560036386,1.0,1.0,0.9998744734695979,0.9872214845372036,70,4830
2,densenet121,scratch,gs20,adaptive,train,gs20,1337,slice_level,0.9593724194880264,0.9856317093311313,0.9838551179620474,0.001123484041354166,0.0004595018789900081,0.8466404157132369,0.402973509052953,0.9542197082791989,0.8890472665073752,172927,1211000
2,densenet121,scratch,gs20,adaptive,train,gs20,1337,subject_level,0.9774774774774775,0.9864864864864865,0.9984757000798578,0.004684268085806219,0.010008385988069815,0.9987231636675198,0.9819819819819819,0.9983554173697222,0.9267180820461647,222,49062
2,densenet121,scratch,gs20,adaptive,test,gs20,1337,slice_level,0.9908278457196613,0.9990592662276576,0.9848148394253382,0.0007538533193932763,0.0006365523789776599,0.8805912651731784,0.40956239870340355,0.9623656034326894,0.8875133201218476,271480,850400
2,densenet121,scratch,gs20,adaptive,test,gs20,1337,subject_level,1.0,1.0,0.9993388367735822,0.0066953396451646,0.032189399273931114,0.9998949800462089,1.0,0.9993388367735822,0.9231717527192166,69,4692
2,densenet121,scratch,gs20,blind,train,raw,1337,slice_level,0.9930635838150289,0.9955408753096614,0.9988038330999511,0.0004979770406034739,0.00022288472953553963,0.8481787035337369,0.4479231120646284,0.9910099309748025,0.9785255307916468,172927,1211000
2,densenet121,scratch,gs20,blind,train,raw,1337,subject_level,0.9954954954954955,1.0,0.9996644655863444,0.0019362764852540986,0.005419721155687496,0.9999153488819625,0.9954954954954955,0.999661056308059,0.9863512659220119,222,49062
2,densenet121,scratch,gs20,blind,test,raw,1337,slice_level,1.0,1.0,0.9991877555342519,0.00026122519180444984,0.00030906688045120694,0.8680490745451814,0.46219979372329456,0.9922883342393319,0.9796174729128323,271480,850400
2,densenet121,scratch,gs20,blind,test,raw,1337,subject_level,1.0,1.0,0.9998744475668755,0.0025723222373188405,0.017269248061853905,1.0,1.0,0.9998744475668755,0.9871550009531134,69,4692
3,densenet121,scratch,gs20,adaptive,train,gs20,1337,slice_level,0.9512879788639366,0.9857992073976222,0.9838755768939085,0.0012101483392274522,0.0005139948281248748,0.8816424634014757,0.416914211883324,0.9585176286786006,0.8815075385988822,173369,1211200
3,densenet121,scratch,gs20,adaptive,train,gs20,1337,subject_level,0.9864864864864865,0.9954954954954955,0.9986110023550085,0.005188118767093968,0.011313547076120435,0.9995418556626824,0.9954954954954955,0.9985549828490695,0.9166486633547529,222,49062
3,densenet121,scratch,gs20,adaptive,test,gs20,1337,slice_level,0.9868797709923665,0.9971374045801527,0.9843541766225382,0.0008988734476893913,0.0006588538065422744,0.8560036624982823,0.3847374146370943,0.9576305262717411,0.8895418834835576,264752,838400
3,densenet121,scratch,gs20,adaptive,test,gs20,1337,subject_level,1.0,1.0,0.9991469841072524,0.006796494774196459,0.032012781938133034,0.9997992265589286,0.9855072463768116,0.9991469841072524,0.9259977575077121,69,4692
3,densenet121,scratch,gs20,blind,train,raw,1337,slice_level,0.9915785997357992,0.9953764861294584,0.9988051582339418,0.0004909920802677008,0.0002194688930432635,0.838281225706544,0.4288425266339426,0.9911613629947802,0.9795202491240504,173369,1211200
3,densenet121,scratch,gs20,blind,train,raw,1337,subject_level,0.990990990990991,1.0,0.9997287677215027,0.001638214330415468,0.005336148616111091,0.9998265662017649,0.990990990990991,0.9997258409186527,0.9874879972891765,222,49062
3,densenet121,scratch,gs20,blind,test,raw,1337,slice_level,0.9988072519083969,0.9988072519083969,0.9990721148161488,0.0002732073873963975,0.00031228978755870097,0.8506417160095879,0.44577189218589475,0.9917877514903413,0.9796680238561435,264752,838400
3,densenet121,scratch,gs20,blind,test,raw,1337,subject_level,1.0,1.0,0.9998415363007698,0.0022526651188947153,0.017192432602894478,1.0,1.0,0.9998415363007698,0.9873789702585795,69,4692
4,densenet121,scratch,gs20,adaptive,train,gs20,1337,slice_level,0.9329369012223323,0.9758837132474397,0.9856418202350271,0.0011421910382199295,0.0005405046579773456,0.8752562101230669,0.3996684215118816,0.9578484839719161,0.8739231961176936,171905,1210800
4,densenet121,scratch,gs20,adaptive,train,gs20,1337,subject_level,0.963963963963964,0.9864864864864865,0.9985511724476341,0.004830348330575066,0.01192358154845466,0.9992198692516657,0.972972972972973,0.9984402943838824,0.9089196855957443,222,49062
4,densenet121,scratch,gs20,adaptive,test,gs20,1337,slice_level,0.9868022501081782,0.99762007788836,0.9862551869174094,0.000880587222203709,0.0006692376113225706,0.8566118627986756,0.34745495254087916,0.9549979556537395,0.8760748127918192,335868,924400
4,densenet121,scratch,gs20,adaptive,test,gs20,1337,subject_level,1.0,1.0,0.9994336919508119,0.00695252159367437,0.03615247274654499,0.9999876447113186,1.0,0.9994336919508119,0.911087161744647,69,4692
4,densenet121,scratch,gs20,blind,train,raw,1337,slice_level,0.9973571192599934,0.9983481995374959,0.9992936564960769,0.00031019839312638786,0.00020827139933344126,0.8770611189016045,0.4860358919170472,0.9942085166043495,0.9839215048427408,171905,1210800
4,densenet121,scratch,gs20,blind,train,raw,1337,subject_level,1.0,1.0,0.9997870199852161,0.0015723079711467297,0.0052325618348445175,0.9999271926934884,1.0,0.9997870199852161,0.9890401488092807,222,49062
4,densenet121,scratch,gs20,blind,test,raw,1337,slice_level,1.0,1.0,0.9995002714084475,0.00016132934637164617,0.0002706487439201048,0.8915995242449025,0.4703812211940405,0.9945610969664561,0.983340380328499,335868,924400
4,densenet121,scratch,gs20,blind,test,raw,1337,subject_level,1.0,1.0,0.9999100522718568,0.0021735343380250793,0.017067288143047386,0.9999999999999999,1.0,0.9999100522718568,0.9879960521788853,69,4692
0,densenet121,scratch,gs30,adaptive,train,gs30,1337,slice_level,0.7953081116801586,0.9236742111349744,0.9854487225711198,0.0010550583608284797,0.0007025618895868096,0.8597302835158119,0.23661712780571986,0.952273355495984,0.8085568352166471,176158,1210600
0,densenet121,scratch,gs30,adaptive,train,gs30,1337,subject_level,0.9366515837104072,0.9683257918552036,0.9983222530438349,0.003504051611973689,0.015092815302008957,0.998207355593568,0.9411764705882353,0.9981718376211451,0.8410137674118059,221,48620
0,densenet121,scratch,gs30,adaptive,test,gs30,1337,slice_level,0.9108294418501223,0.9717589504113854,0.9854135627160211,0.0009819260432451387,0.0008927390816248084,0.8257382713421213,0.2604770334787318,0.9398752408402101,0.8419727345115481,305597,899400
0,densenet121,scratch,gs30,adaptive,test,gs30,1337,subject_level,1.0,1.0,0.998945540189743,0.006667390039988927,0.04255769875432764,0.9998757763975155,1.0,0.998945540189743,0.8940349349941032,70,4830
0,densenet121,scratch,gs30,blind,train,raw,1337,slice_level,0.9778622170824385,0.9890963158764249,0.999203108114466,0.0003694374463232454,0.00022772053147120103,0.8020961082305983,0.32339150081177126,0.9903202388043486,0.9765836910200123,176158,1210600
0,densenet121,scratch,gs30,blind,train,raw,1337,subject_level,0.9728506787330317,0.9909502262443439,0.9996875648584841,0.0010474335014550396,0.005521933282662301,0.9990262465774844,0.9728506787330317,0.9996687837315901,0.9849840887850178,221,48620
0,densenet121,scratch,gs30,blind,test,raw,1337,slice_level,0.9988881476539916,0.9995552590615966,0.9994682025612527,0.00019684638716205904,0.00029139051399783316,0.8004288857701222,0.3309358403387468,0.991243212444513,0.979505958960789,305597,899400
0,densenet121,scratch,gs30,blind,test,raw,1337,subject_level,0.9857142857142858,1.0,0.9998723166329521,0.0014916462557656425,0.016919690051249096,0.999698314108252,0.9857142857142858,0.9998678547995431,0.9873960183397337,70,4830
1,densenet121,scratch,gs30,adaptive,train,gs30,1337,slice_level,0.8574731626754748,0.9611890999174236,0.9832451298254566,0.0009419404603940804,0.0004197157104451572,0.843780891618472,0.31239916964941394,0.9589431043943374,0.8975285222404363,172939,1211000
1,densenet121,scratch,gs30,adaptive,train,gs30,1337,subject_level,0.9457013574660633,0.995475113122172,0.9985804695349473,0.0036461334422702705,0.009369997539435307,0.9992080051968262,0.9819004524886877,0.9984954876058242,0.9324626774024884,221,48620
1,densenet121,scratch,gs30,adaptive,test,gs30,1337,slice_level,0.9626950033913634,0.9959303640063305,0.9837435111319239,0.0007752172822411071,0.0005583394000841768,0.7907531135512377,0.2732530104343866,0.949034271363608,0.899414231194486,298628,884600
1,densenet121,scratch,gs30,adaptive,test,gs30,1337,subject_level,0.9857142857142858,1.0,0.9991436089788165,0.005554940019335065,0.026849453124616826,0.9998284531203786,1.0,0.9991379167352404,0.9450135299137661,70,4830
1,densenet121,scratch,gs30,blind,train,raw,1337,slice_level,0.9942196531791907,0.997027250206441,0.9990593655457879,0.0003965322386617999,0.00021733155674837502,0.8599779336378752,0.45453021007407235,0.9927238511485251,0.9804225818387838,172939,1211000
1,densenet121,scratch,gs30,blind,train,raw,1337,subject_level,0.995475113122172,1.0,0.9997550033336311,0.0016179702400621785,0.005396299045195812,0.999951419355199,1.0,0.9997548544568713,0.9869847790810464,221,48620
1,densenet121,scratch,gs30,blind,test,raw,1337,slice_level,0.9997739091114628,1.0,0.9992641484120193,0.00022078564391803503,0.0002933225065604292,0.8180151465522428,0.41707408548428143,0.9905978865814814,0.9804598555413544,298628,884600
1,densenet121,scratch,gs30,blind,test,raw,1337,subject_level,1.0,1.0,0.9998733077730452,0.0022165613515036445,0.016669310735804695,0.9999999999999999,1.0,0.9998733077730452,0.9886910161246424,70,4830
2,densenet121,scratch,gs30,adaptive,train,gs30,1337,slice_level,0.8340214698596201,0.934599504541701,0.9853233027911009,0.0010216837870395449,0.0006677403810824722,0.8609798242454894,0.2241350396410046,0.954558775799791,0.8175032181454335,172927,1211000
2,densenet121,scratch,gs30,adaptive,train,gs30,1337,subject_level,0.9504504504504504,0.9819819819819819,0.9984467155761547,0.0030241764343536654,0.014683923344253688,0.9976086518216883,0.9504504504504504,0.998266682699994,0.8493326014424647,222,49062
2,densenet121,scratch,gs30,adaptive,test,gs30,1337,slice_level,0.9419096895578551,0.9809501411100658,0.98516228593192,0.000893714258610249,0.0008388728846146756,0.8410105838830072,0.25451966995727127,0.9527036543162156,0.8574070688204968,271480,850400
2,densenet121,scratch,gs30,adaptive,test,gs30,1337,subject_level,1.0,1.0,0.9992534302283025,0.006097618220508963,0.0390527431677649,0.9996324301617306,1.0,0.9992534302283025,0.9012416006277895,69,4692
2,densenet121,scratch,gs30,blind,train,raw,1337,slice_level,0.9927332782824112,0.9958711808422791,0.998955928619788,0.00039557071877943396,0.00021564086220616707,0.8480720246712316,0.45160096456886434,0.9922554612496137,0.9809604861742204,172927,1211000
2,densenet121,scratch,gs30,blind,train,raw,1337,subject_level,0.990990990990991,1.0,0.999716811351948,0.0016122828195760915,0.005316231773142611,0.9996051144699794,0.9954954954954955,0.9997079256955568,0.9877575492772387,222,49062
2,densenet121,scratch,gs30,blind,test,raw,1337,slice_level,1.0,1.0,0.9992807190427215,0.0002022085891842057,0.0002952128900534816,0.8679927279950492,0.4806468248121409,0.9937205661519104,0.9829879242576386,271480,850400
2,densenet121,scratch,gs30,blind,test,raw,1337,subject_level,1.0,1.0,0.9998999160269032,0.002170960972274559,0.016822627894040466,1.0,1.0,0.9998999160269032,0.9890800721225633,69,4692
3,densenet121,scratch,gs30,adaptive,train,gs30,1337,slice_level,0.8470937912813739,0.9309775429326288,0.9902143424950156,0.0011963951678225669,0.0009374189996121736,0.8528628292021516,0.29076132411215383,0.9491391895899215,0.7805286699786163,173369,1211200
3,densenet121,scratch,gs30,adaptive,train,gs30,1337,subject_level,0.9459459459459459,0.9864864864864865,0.9983529926420333,0.004406838535188555,0.017042316311785766,0.9979906836027663,0.954954954954955,0.9981809035614804,0.8169126260833868,222,49062
3,densenet121,scratch,gs30,adaptive,test,gs30,1337,slice_level,0.9458492366412213,0.9732824427480916,0.9901017568977052,0.0011360156314291117,0.0011475586128209625,0.7960610686405696,0.25167704115549644,0.9358229728245294,0.8452496094472408,264752,838400
3,densenet121,scratch,gs30,adaptive,test,gs30,1337,subject_level,0.9710144927536232,1.0,0.9984165559644285,0.007559911064479662,0.041289164617225746,0.9975320310859065,0.9565217391304348,0.9982611321020818,0.8998403401326036,69,4692
3,densenet121,scratch,gs30,blind,train,raw,1337,slice_level,0.989101717305152,0.9927344782034346,0.9996561123405139,0.0001853988991860827,0.00020135386221996161,0.8172221515664891,0.39998500308590346,0.9948980512546902,0.9865690435134022,173369,1211200
3,densenet121,scratch,gs30,blind,train,raw,1337,subject_level,0.9819819819819819,0.990990990990991,0.999861274753605,0.0007810713471593084,0.005077298925686124,0.9990771467321546,0.990990990990991,0.9998487223376025,0.9912047414269703,222,49062
3,densenet121,scratch,gs30,blind,test,raw,1337,slice_level,0.9990458015267175,0.9990458015267175,0.9997537076501674,9.805696326812715e-05,0.0002861270737509467,0.8232504785751243,0.4049789992143591,0.9950809959400335,0.986724899711784,264752,838400
3,densenet121,scratch,gs30,blind,test,raw,1337,subject_level,1.0,1.0,0.9998910150666168,0.0011144410008969514,0.01630730829809023,0.9992926597229944,0.9855072463768116,0.9998910150666168,0.9913021388057959,69,4692
4,densenet121,scratch,gs30,adaptive,train,gs30,1337,slice_level,0.8282127518995706,0.9506111661711265,0.9805623167589784,0.0009649958022167708,0.0004139864698481147,0.8561263453770874,0.355318344434426,0.9575643792565984,0.9019310295596094,171905,1210800
4,densenet121,scratch,gs30,adaptive,train,gs30,1337,subject_level,0.963963963963964,0.9864864864864865,0.9984755150906675,0.00378191927531818,0.009113356028473726,0.9988158942848928,0.972972972972973,0.998359706756231,0.9392365909984384,222,49062
4,densenet121,scratch,gs30,adaptive,test,gs30,1337,slice_level,0.9493725659887494,0.9935093033318909,0.9813625012084758,0.0008049287975530818,0.0005265107156439031,0.8472171956519646,0.3160021198804292,0.9568227714053338,0.9019827122039116,335868,924400
4,densenet121,scratch,gs30,adaptive,test,gs30,1337,subject_level,1.0,1.0,0.9994047733320706,0.0055572900219240055,0.02901803912675899,0.9999969111778296,1.0,0.9994047733320706,0.9378296346082102,69,4692
4,densenet121,scratch,gs30,blind,train,raw,1337,slice_level,0.9940535183349851,0.9973571192599934,0.9986625976262409,0.0005225493819712805,0.0002247419020396863,0.8542975961227423,0.4444838719059946,0.9910205292637922,0.977578543546149,171905,1210800
4,densenet121,scratch,gs30,blind,train,raw,1337,subject_level,1.0,1.0,0.9996755005003096,0.0017712927079415535,0.00547011189271805,0.9998451123252395,0.9954954954954955,0.9996755005003096,0.9855987615811976,222,49062
4,densenet121,scratch,gs30,blind,test,raw,1337,slice_level,1.0,1.0,0.9989934722900597,0.0002920270765668538,0.00029614178216805595,0.8624315297364819,0.4370466969166458,0.9911086208224744,0.9759565331899387,335868,924400
4,densenet121,scratch,gs30,blind,test,raw,1337,subject_level,1.0,1.0,0.9998594004174938,0.002454178920690564,0.018102106138847877,1.0,1.0,0.9998594004174938,0.983376553131288,69,4692
0,densenet121,scratch,gs40,adaptive,train,gs40,1337,slice_level,0.5311415826862713,0.7521889971914753,0.9845321129791484,0.0008405642865532472,0.0006850076094379379,0.820632468098046,0.1087149036660271,0.9386985471150936,0.803843139866027,176158,1210600
