fold,arch,init,train_condition,attacker_type,eval_split,eval_condition,seed,k_gallery,k_probe,level,rank1,rank5,top1_sim,margin,p_top1,auc,tar_at_far_1pct,mean_sim_same,mean_sim_diff,n_pos_pairs,n_neg_pairs
3,resnet18,pretrained,gs30,adaptive,train,gs30,1337,1,1,slice_level,0.19369369369369369,0.4369369369369369,0.8981328206556337,0.007050763110856752,0.014729898003441794,0.8830125902929957,0.22522522522522523,0.8751664564416215,0.8020439049171972,222,44400
3,resnet18,pretrained,gs30,adaptive,train,gs30,1337,1,1,subject_level,0.19369369369369369,0.4369369369369369,0.8981328797232997,0.007050767675176397,0.01472989967730534,0.8828185223256766,0.22522522522522523,0.8751665012793498,0.8021000442272208,222,49062
3,resnet18,pretrained,gs30,adaptive,test,gs30,1337,1,1,slice_level,0.2318840579710145,0.5362318840579711,0.8870719066564587,0.0077649942342785825,0.03521607392400071,0.8479697171874422,0.15942028985507245,0.8673266025557034,0.8179475821726158,69,4692
3,resnet18,pretrained,gs30,adaptive,test,gs30,1337,1,1,subject_level,0.2318840579710145,0.5362318840579711,0.8870719800824705,0.0077650046003037605,0.03521608145556588,0.8479666283652717,0.15942028985507245,0.8673266794370569,0.8179476381567738,69,4692
3,resnet18,pretrained,gs30,blind,train,raw,1337,1,1,slice_level,0.4369369369369369,0.581081081081081,0.9924567427721109,0.0021117077217445717,0.005809543150905016,0.8784298656764873,0.4594594594594595,0.9882305616194064,0.9741882599339828,222,44400
3,resnet18,pretrained,gs30,blind,train,raw,1337,1,1,subject_level,0.4369369369369369,0.581081081081081,0.9924568050616497,0.002111708795702135,0.005809543635444464,0.878330589976059,0.4594594594594595,0.9882306249829026,0.974195601089153,222,49062
3,resnet18,pretrained,gs30,blind,test,raw,1337,1,1,slice_level,0.37681159420289856,0.6956521739130435,0.9920540253321329,0.003052291662796684,0.018391609542827675,0.8541396394726763,0.4057971014492754,0.9877893250921498,0.9747708696945041,69,4692
3,resnet18,pretrained,gs30,blind,test,raw,1337,1,1,subject_level,0.37681159420289856,0.6956521739130435,0.9920541082603344,0.0030522830244423685,0.018391613133143688,0.8541396394726761,0.4057971014492754,0.987789397654326,0.9747709423329011,69,4692
4,resnet18,pretrained,gs30,adaptive,train,gs30,1337,1,1,slice_level,0.16216216216216217,0.35585585585585583,0.8293123846655494,0.010128548016419282,0.016261202883109584,0.8241725509293076,0.1891891891891892,0.7899157109561267,0.7294017880054208,222,44400
4,resnet18,pretrained,gs30,adaptive,train,gs30,1337,1,1,subject_level,0.16216216216216217,0.35585585585585583,0.8293124354100442,0.010128554460164663,0.016261205710638483,0.8243772083199746,0.1891891891891892,0.7899157501555778,0.7293571343708551,222,49062
4,resnet18,pretrained,gs30,adaptive,test,gs30,1337,1,1,slice_level,0.21739130434782608,0.4492753623188406,0.8180116535960764,0.012735092985457268,0.047438092097855995,0.8219247686472194,0.14492753623188406,0.7850065836008044,0.7254101043060511,69,4692
4,resnet18,pretrained,gs30,adaptive,test,gs30,1337,1,1,subject_level,0.21739130434782608,0.4492753623188406,0.8180116898771645,0.012735102487647015,0.04743808726577655,0.8219247686472195,0.14492753623188406,0.7850066190180571,0.7254101411842019,69,4692
4,resnet18,pretrained,gs30,blind,train,raw,1337,1,1,slice_level,0.33783783783783783,0.5,0.990514204040304,0.002347676603643744,0.0061437194172695685,0.8442658875091308,0.4009009009009009,0.983953023010546,0.9680741189084612,222,44400
4,resnet18,pretrained,gs30,blind,train,raw,1337,1,1,subject_level,0.33783783783783783,0.5,0.9905142523683943,0.0023476774091119165,0.006143719188634072,0.8440344006719207,0.40540540540540543,0.9839530734865515,0.9680959543744077,222,49062
4,resnet18,pretrained,gs30,blind,test,raw,1337,1,1,slice_level,0.463768115942029,0.6376811594202898,0.9887681707091953,0.0032734741335329804,0.019840670344622238,0.8780285901380085,0.34782608695652173,0.9841439456179522,0.9657383904127819,69,4692
4,resnet18,pretrained,gs30,blind,test,raw,1337,1,1,subject_level,0.463768115942029,0.6376811594202898,0.9887682657310928,0.00327350782311481,0.01984067803815655,0.8780285901380085,0.34782608695652173,0.9841440000395844,0.9657384537014306,69,4692
0,resnet18,pretrained,gs40,adaptive,train,gs40,1337,1,1,slice_level,0.19004524886877827,0.42081447963800905,0.8586488997235018,0.007734299784871787,0.014976866526436481,0.8730695522204706,0.167420814479638,0.8308477763137126,0.7644616715036906,221,44200
0,resnet18,pretrained,gs40,adaptive,train,gs40,1337,1,1,subject_level,0.19004524886877827,0.42081447963800905,0.8586489577099209,0.007734308145704313,0.014976870007307281,0.8732488631942983,0.167420814479638,0.8308478173087624,0.7644334281388255,221,48620
0,resnet18,pretrained,gs40,adaptive,test,gs40,1337,1,1,slice_level,0.15714285714285714,0.5285714285714286,0.8497280308178493,0.012025260925292968,0.039971515323434556,0.8396716947648625,0.12857142857142856,0.8228427716663905,0.7690985636187884,70,4830
0,resnet18,pretrained,gs40,adaptive,test,gs40,1337,1,1,subject_level,0.15714285714285714,0.5285714285714286,0.8497280665806362,0.012025259222303119,0.03997150968228068,0.8396716947648625,0.12857142857142856,0.822842812538147,0.7690986107595219,70,4830
0,resnet18,pretrained,gs40,blind,train,raw,1337,1,1,slice_level,0.34841628959276016,0.4796380090497738,0.9922252607561345,0.0022435956950640785,0.005917427399747782,0.8688451813025941,0.3891402714932127,0.9870287902754357,0.9729475276340727,221,44200
0,resnet18,pretrained,gs40,blind,train,raw,1337,1,1,subject_level,0.34841628959276016,0.4796380090497738,0.9922253184728493,0.002243609449982104,0.005917427374463006,0.868625000232666,0.3891402714932127,0.9870288541953488,0.9729542483743058,221,48620
0,resnet18,pretrained,gs40,blind,test,raw,1337,1,1,slice_level,0.5,0.6714285714285714,0.9913754318441663,0.0030561166150229317,0.01834695945893015,0.8845696539485359,0.44285714285714284,0.9873045316764286,0.9732447493890798,70,4830
0,resnet18,pretrained,gs40,blind,test,raw,1337,1,1,subject_level,0.5,0.6714285714285714,0.991375493151801,0.003056138753890991,0.018346962412553174,0.884569653948536,0.44285714285714284,0.9873045878750938,0.9732448012068652,70,4830
1,resnet18,pretrained,gs40,adaptive,train,gs40,1337,1,1,slice_level,0.13574660633484162,0.3076923076923077,0.8262016179874472,0.00877093297863438,0.014897381048228136,0.829232509571876,0.17194570135746606,0.7887517785594474,0.7346425004957489,221,44200
1,resnet18,pretrained,gs40,adaptive,train,gs40,1337,1,1,subject_level,0.13574660633484162,0.3076923076923077,0.8262016732768236,0.008770937563607056,0.014897383875908894,0.8290853809485697,0.17194570135746606,0.7887518287244426,0.7346942622246736,221,48620
1,resnet18,pretrained,gs40,adaptive,test,gs40,1337,1,1,slice_level,0.14285714285714285,0.5,0.8115486451557704,0.008002531528472901,0.03773653267749718,0.8140017746228928,0.15714285714285714,0.7831494748592377,0.7360660557914718,70,4830
1,resnet18,pretrained,gs40,adaptive,test,gs40,1337,1,1,subject_level,0.14285714285714285,0.5,0.811548696245466,0.008002517904554094,0.03773653706801789,0.8140017746228927,0.15714285714285714,0.7831495182854789,0.7360661050917939,70,4830
1,resnet18,pretrained,gs40,blind,train,raw,1337,1,1,slice_level,0.416289592760181,0.5746606334841629,0.9918383637704461,0.0025614149430218864,0.005947875442632318,0.884131467414672,0.4479638009049774,0.9873447383151335,0.9721466666864593,221,44200
1,resnet18,pretrained,gs40,blind,train,raw,1337,1,1,subject_level,0.416289592760181,0.5746606334841629,0.9918384155536669,0.0025614157521347113,0.005947875550092615,0.8841837427943363,0.4479638009049774,0.9873447887498329,0.9721544043437192,221,48620
1,resnet18,pretrained,gs40,blind,test,raw,1337,1,1,slice_level,0.38571428571428573,0.5857142857142857,0.9908668850149427,0.003284435612814767,0.018750569224357604,0.838039041703638,0.35714285714285715,0.9852902020726885,0.970949886884255,70,4830
1,resnet18,pretrained,gs40,blind,test,raw,1337,1,1,subject_level,0.38571428571428573,0.5857142857142857,0.9908669378076281,0.003284439870289394,0.018750568559127195,0.8380405205560486,0.35714285714285715,0.9852902701922825,0.9709499408492884,70,4830
2,resnet18,pretrained,gs40,adaptive,train,gs40,1337,1,1,slice_level,0.12612612612612611,0.38738738738738737,0.8805180345032666,0.007063445475724366,0.014498866435878718,0.8579535954873793,0.18018018018018017,0.8537836469508506,0.788037706034946,222,44400
2,resnet18,pretrained,gs40,adaptive,train,gs40,1337,1,1,subject_level,0.12612612612612611,0.38738738738738737,0.8805180806834418,0.007063450845512184,0.014498868055205356,0.8581006253899737,0.18018018018018017,0.8537836861503016,0.7879956577564393,222,49062
2,resnet18,pretrained,gs40,adaptive,test,gs40,1337,1,1,slice_level,0.2028985507246377,0.42028985507246375,0.8735902879549109,0.009009049422499062,0.03531954326815363,0.7860558211942623,0.11594202898550725,0.8492384639339171,0.8025473899574028,69,4692
2,resnet18,pretrained,gs40,adaptive,test,gs40,1337,1,1,subject_level,0.2028985507246377,0.42028985507246375,0.873590338057366,0.009009043375651041,0.03531953722130561,0.7860558211942623,0.11594202898550725,0.8492385261300681,0.8025474498161168,69,4692
2,resnet18,pretrained,gs40,blind,train,raw,1337,1,1,slice_level,0.42792792792792794,0.5990990990990991,0.9938936848361213,0.0019167548901325947,0.005627312397517197,0.892378053729405,0.46396396396396394,0.990530376767253,0.9779336125651995,222,44400
2,resnet18,pretrained,gs40,blind,train,raw,1337,1,1,subject_level,0.42792792792792794,0.5990990990990991,0.9938937543748735,0.001916767509133966,0.00562731304147222,0.8924541515956461,0.46396396396396394,0.9905304463060053,0.977938417647336,222,49062
2,resnet18,pretrained,gs40,blind,test,raw,1337,1,1,slice_level,0.5507246376811594,0.7681159420289855,0.9933897187744362,0.0022550112959267435,0.017460507624175236,0.9111531190926275,0.463768115942029,0.9917136240696561,0.9799723302134061,69,4692
2,resnet18,pretrained,gs40,blind,test,raw,1337,1,1,subject_level,0.5507246376811594,0.7681159420289855,0.9933897887451061,0.002255000066066134,0.017460507273242092,0.9111531190926276,0.463768115942029,0.9917136966318324,0.9799723983420741,69,4692
3,resnet18,pretrained,gs40,adaptive,train,gs40,1337,1,1,slice_level,0.14414414414414414,0.34234234234234234,0.9675336136474265,0.0023050305542645154,0.016709252785018704,0.8684612145929713,0.12612612612612611,0.947254796285887,0.8186836755564353,222,44400
3,resnet18,pretrained,gs40,adaptive,train,gs40,1337,1,1,subject_level,0.14414414414414414,0.34234234234234234,0.9675336818437319,0.0023050453211810136,0.016709255868451553,0.8683426761725649,0.12612612612612611,0.9472548478358501,0.8188476527183318,222,49062
3,resnet18,pretrained,gs40,adaptive,test,gs40,1337,1,1,slice_level,0.15942028985507245,0.42028985507246375,0.9600440738857656,0.0035630706427753835,0.04208329077000204,0.7868249379146743,0.13043478260869565,0.926894894544629,0.8446458466573343,69,4692
3,resnet18,pretrained,gs40,adaptive,test,gs40,1337,1,1,subject_level,0.15942028985507245,0.42028985507246375,0.9600441352180813,0.0035630818726359935,0.042083302863698074,0.7868249379146743,0.13043478260869565,0.9268949455109196,0.8446458946637181,69,4692
3,resnet18,pretrained,gs40,blind,train,raw,1337,1,1,slice_level,0.46846846846846846,0.6621621621621622,0.9962288329193184,0.0011478600738284825,0.005291379434434143,0.9051892602061521,0.47297297297297297,0.9944130891078228,0.9846570651595657,222,44400
3,resnet18,pretrained,gs40,blind,train,raw,1337,1,1,subject_level,0.46846846846846846,0.6621621621621622,0.996228899236198,0.0011478592683603099,0.005291379545605532,0.90486747601215,0.47297297297297297,0.9944131538137659,0.9846777739699202,222,49062
3,resnet18,pretrained,gs40,blind,test,raw,1337,1,1,slice_level,0.5652173913043478,0.7101449275362319,0.9961356918017069,0.0017408383065375729,0.016668728066851265,0.8833954186589569,0.4927536231884058,0.9942445806835009,0.9860618058449168,69,4692
3,resnet18,pretrained,gs40,blind,test,raw,1337,1,1,subject_level,0.5652173913043478,0.7101449275362319,0.9961357427679974,0.0017408313958541207,0.0166687222359621,0.8833861521924459,0.4927536231884058,0.9942446446073228,0.9860618754090759,69,4692
4,resnet18,pretrained,gs40,adaptive,train,gs40,1337,1,1,slice_level,0.15315315315315314,0.3153153153153153,0.8304896459386155,0.008066100043219488,0.017470204439182003,0.8305545917539161,0.13513513513513514,0.7888219727052225,0.7223379452929304,222,44400
4,resnet18,pretrained,gs40,adaptive,train,gs40,1337,1,1,subject_level,0.15315315315315314,0.3153153153153153,0.8304896958776422,0.008066100848687661,0.017470207535200292,0.8302622972734259,0.13513513513513514,0.7888220156635251,0.7224044758863093,222,49062
4,resnet18,pretrained,gs40,adaptive,test,gs40,1337,1,1,slice_level,0.14492753623188406,0.5217391304347826,0.8196495685024537,0.010613257470338242,0.04837157507089601,0.8430229684816586,0.057971014492753624,0.7894649609275486,0.7210764354706217,69,4692
4,resnet18,pretrained,gs40,adaptive,test,gs40,1337,1,1,subject_level,0.14492753623188406,0.5217391304347826,0.8196496073750482,0.010613251423490221,0.0483715761506903,0.8430229684816586,0.057971014492753624,0.7894650118938391,0.7210764724122899,69,4692
4,resnet18,pretrained,gs40,blind,train,raw,1337,1,1,slice_level,0.3783783783783784,0.5180180180180181,0.9923874394850688,0.001993173951501245,0.0058434296856625925,0.8663888381624868,0.4099099099099099,0.9875465698607333,0.9735702256281097,222,44400
4,resnet18,pretrained,gs40,blind,train,raw,1337,1,1,subject_level,0.3783783783783784,0.5180180180180181,0.9923874918405,0.0019931769048845446,0.005843429222098879,0.8659271813087394,0.4099099099099099,0.9875466281229311,0.9736009050251915,222,49062
4,resnet18,pretrained,gs40,blind,test,raw,1337,1,1,slice_level,0.4057971014492754,0.6231884057971014,0.9915417018144027,0.0027751101963761926,0.018613182116245876,0.8808641288903715,0.37681159420289856,0.9873248243677444,0.9733829978227818,69,4692
4,resnet18,pretrained,gs40,blind,test,raw,1337,1,1,subject_level,0.4057971014492754,0.6231884057971014,0.9915417691935664,0.002775111060211624,0.0186131844378036,0.8808641288903714,0.37681159420289856,0.9873248787893765,0.9733830543912991,69,4692
0,resnet18,pretrained,gs50,adaptive,train,gs50,1337,1,1,slice_level,0.14479638009049775,0.2986425339366516,0.8332658248249761,0.010000026333925412,0.01654873032763398,0.8429304273049283,0.1493212669683258,0.7954224760715778,0.7325367258698152,221,44200
0,resnet18,pretrained,gs50,adaptive,train,gs50,1337,1,1,subject_level,0.14479638009049775,0.2986425339366516,0.8332658720232243,0.010000028761263886,0.016548731444378243,0.8425425918239333,0.1493212669683258,0.7954225130210635,0.7326632789332697,221,48620
0,resnet18,pretrained,gs50,adaptive,test,gs50,1337,1,1,slice_level,0.2,0.5,0.8205242472035544,0.010366557325635637,0.037413805909454825,0.7760248447204969,0.18571428571428572,0.7882822411400932,0.7457418615773598,70,4830
0,resnet18,pretrained,gs50,adaptive,test,gs50,1337,1,1,subject_level,0.2,0.5,0.8205243102141789,0.010366582018988473,0.03741381514285292,0.7760263235729074,0.18571428571428572,0.78828227690288,0.7457419059291389,70,4830
0,resnet18,pretrained,gs50,blind,train,raw,1337,1,1,slice_level,0.37104072398190047,0.5656108597285068,0.9927324552881233,0.002153782822967115,0.005845546893084346,0.8882960013103745,0.4117647058823529,0.9883041522082161,0.9743877179806049,221,44200
0,resnet18,pretrained,gs50,blind,train,raw,1337,1,1,subject_level,0.37104072398190047,0.5656108597285068,0.9927325157018808,0.002153787138235515,0.0058455468235512125,0.8883029999013499,0.4117647058823529,0.9883042126219737,0.9743857974711391,221,48620
0,resnet18,pretrained,gs50,blind,test,raw,1337,1,1,slice_level,0.4857142857142857,0.7285714285714285,0.9913986069815499,0.002291912691933768,0.018122645973094872,0.8861594202898552,0.4142857142857143,0.9875965978418078,0.9741750347935142,70,4830
0,resnet18,pretrained,gs50,blind,test,raw,1337,1,1,subject_level,0.4857142857142857,0.7285714285714285,0.9913986938340323,0.002291926315852574,0.01812265172068562,0.8861594202898551,0.4142857142857143,0.987596675327846,0.9741750994577665,70,4830
1,resnet18,pretrained,gs50,adaptive,train,gs50,1337,1,1,slice_level,0.11764705882352941,0.2986425339366516,0.8194210817910966,0.008651376040273122,0.014291114253898013,0.8300653139780103,0.12669683257918551,0.7814332894070656,0.7318048784325565,221,44200
1,resnet18,pretrained,gs50,adaptive,train,gs50,1337,1,1,subject_level,0.11764705882352941,0.2986425339366516,0.8194211300681619,0.008651375500864573,0.014291115202077103,0.8300732804592268,0.12669683257918551,0.7814333387629478,0.7318358484865559,221,48620
1,resnet18,pretrained,gs50,adaptive,test,gs50,1337,1,1,slice_level,0.17142857142857143,0.44285714285714284,0.8104558399745396,0.01113652331488473,0.037337259176586354,0.8174622892635314,0.15714285714285714,0.7803697696753911,0.7366844485388533,70,4830
1,resnet18,pretrained,gs50,adaptive,test,gs50,1337,1,1,subject_level,0.17142857142857143,0.44285714285714284,0.8104558825492859,0.011136519057410104,0.03733726351388863,0.8174622892635315,0.15714285714285714,0.7803698173591069,0.7366844872880426,70,4830
